iter	RMSE
1665	1.904004598
1666	1.90372155
1667	1.903299792
1668	1.903100622
1669	1.902101993
1670	1.90154467
1671	1.901519994
1672	1.900466931
1673	1.900116744
1674	1.900116683
1675	1.899963473
1676	1.899383751
1677	1.899382313
1678	1.898377613
1679	1.898377326
1680	1.898167312
1681	1.897708009
1682	1.897151463
1683	1.89715023
1684	1.896713393
1685	1.896156958
1686	1.895561365
1687	1.89549836
1688	1.894953718
1689	1.894215054
1690	1.893604854
1691	1.893015675
1692	1.892190686
1693	1.891628213
1694	1.890906626
1695	1.890535057
1696	1.889727432
1697	1.88972738
1698	1.889044368
1699	1.88860594
1700	1.888087707
1701	1.887035557
1702	1.886940594
1703	1.886230462
1704	1.885358702
1705	1.884811367
1706	1.884137566
1707	1.88378625
1708	1.882465716
1709	1.881227059
1710	1.881003519
1711	1.880466685
1712	1.880335583
1713	1.87957339
1714	1.879116601
1715	1.87834263
1716	1.877704549
1717	1.877113899
1718	1.876797204
1719	1.876100653
1720	1.876099172
1721	1.875130199
1722	1.874966109
1723	1.873992625
1724	1.873186624
1725	1.872410659
1726	1.871764295
1727	1.871142927
1728	1.87114161
1729	1.871139935
1730	1.871061364
1731	1.870557084
1732	1.869998022
1733	1.868757466
1734	1.868013774
1735	1.867535653
1736	1.867429902
1737	1.867099382
1738	1.86638841
1739	1.865781364
1740	1.865485181
1741	1.865124854
1742	1.864617174
1743	1.864027454
1744	1.863863481
1745	1.863269999
1746	1.862954848
1747	1.862110622
1748	1.861804809
1749	1.861078517
1750	1.860807027
1751	1.86030505
1752	1.86022761
1753	1.859893351
1754	1.859158474
1755	1.858562947
1756	1.858562907
1757	1.857938399
1758	1.856983643
1759	1.856671902
1760	1.856078779
1761	1.855862921
1762	1.85563242
1763	1.855127567
1764	1.854581447
1765	1.853383019
1766	1.85291254
1767	1.852377225
1768	1.852237265
1769	1.851853998
1770	1.851124043
1771	1.850314132
1772	1.850237074
1773	1.849404007
1774	1.848960876
1775	1.84841373
1776	1.848069488
1777	1.847209946
1778	1.84650888
1779	1.846507649
1780	1.845992541
1781	1.845637672
1782	1.84509559
1783	1.84455645
1784	1.843489918
1785	1.842902606
1786	1.842458717
1787	1.841806672
1788	1.840859664
1789	1.840602426
1790	1.840485163
1791	1.839578276
1792	1.839391431
1793	1.838876065
1794	1.838525446
1795	1.837914166
1796	1.837446415
1797	1.836823907
1798	1.836091975
1799	1.835751304
1800	1.8353926
1801	1.834915178
1802	1.83488671
1803	1.834530606
1804	1.834217043
1805	1.833890283
1806	1.83384955
1807	1.833514336
1808	1.833194478
1809	1.833003643
1810	1.832631959
1811	1.832404397
1812	1.831843169
1813	1.83155592
1814	1.831527856
1815	1.831011792
1816	1.830934505
1817	1.830550114
1818	1.830029472
1819	1.828780889
1820	1.828215631
1821	1.828214327
1822	1.827617439
1823	1.827540887
1824	1.827078102
1825	1.826888642
1826	1.826466636
1827	1.826251572
1828	1.825697632
1829	1.825168978
1830	1.824842792
1831	1.823982759
1832	1.823353666
1833	1.822971677
1834	1.822276501
1835	1.821447413
1836	1.820785711
1837	1.820241568
1838	1.819989905
1839	1.819463158
1840	1.819310407
1841	1.818684979
1842	1.818021015
1843	1.817933039
1844	1.816992119
1845	1.816691985
1846	1.816465467
1847	1.816460362
1848	1.816031603
1849	1.815640034
1850	1.81544581
1851	1.815366463
1852	1.814588314
1853	1.814196924
1854	1.81343198
1855	1.813295344
1856	1.813292297
1857	1.813096475
1858	1.81251429
1859	1.811487595
1860	1.810901121
1861	1.810596507
1862	1.81032541
1863	1.809848815
1864	1.809469441
1865	1.809337755
1866	1.809323876
1867	1.808910667
1868	1.808248793
1869	1.807803058
1870	1.807390922
1871	1.806972747
1872	1.806758802
1873	1.806521758
1874	1.805996755
1875	1.805676856
1876	1.805102488
1877	1.804776538
1878	1.80426374
1879	1.803358735
1880	1.802771291
1881	1.802294363
1882	1.801769625
1883	1.800946027
1884	1.800658657
1885	1.800131013
1886	1.799347712
1887	1.798722126
1888	1.79823692
1889	1.797853127
1890	1.797338638
1891	1.796885698
1892	1.795970234
1893	1.795528952
1894	1.795372495
1895	1.794989289
1896	1.79461764
1897	1.794356789
1898	1.794322804
1899	1.794195914
1900	1.794042691
1901	1.793776958
1902	1.792777025
1903	1.792409589
1904	1.792010504
1905	1.791368143
1906	1.790904915
1907	1.789746672
1908	1.789366934
1909	1.789364627
1910	1.788953831
1911	1.788826945
1912	1.788763294
1913	1.788274856
1914	1.787791032
1915	1.787592724
1916	1.786746296
1917	1.785881275
1918	1.785602291
1919	1.785076158
1920	1.784739831
1921	1.784224881
1922	1.78363506
1923	1.783209322
1924	1.782557967
1925	1.782154124
1926	1.7816298
1927	1.781492889
1928	1.781124143
1929	1.780543138
1930	1.780299384
1931	1.780255761
1932	1.779763566
1933	1.779027614
1934	1.778709126
1935	1.778069881
1936	1.777459705
1937	1.777138712
1938	1.776823025
1939	1.776149082
1940	1.775870611
1941	1.775373942
1942	1.775259838
1943	1.774268081
1944	1.773872353
1945	1.773260409
1946	1.772514949
1947	1.772386743
1948	1.772386677
1949	1.772385799
1950	1.772331258
1951	1.772292246
1952	1.77198148
1953	1.771574519
1954	1.771120004
1955	1.770493197
1956	1.770465104
1957	1.77019597
1958	1.769491061
1959	1.769488534
1960	1.769488521
1961	1.768946213
1962	1.768382803
1963	1.768114815
1964	1.768094147
1965	1.767715406
1966	1.767217501
1967	1.766796279
1968	1.76614711
1969	1.765668592
1970	1.765183082
1971	1.764427973
1972	1.764427193
1973	1.763961284
1974	1.763417556
1975	1.762762919
1976	1.762699394
1977	1.761876153
1978	1.761188041
1979	1.760464365
1980	1.759837244
1981	1.7598209
1982	1.759810639
1983	1.759424768
1984	1.75902424
1985	1.758824902
1986	1.758040255
1987	1.757768798
1988	1.75747234
1989	1.757057722
1990	1.756583847
1991	1.756181545
1992	1.75584779
1993	1.755368113
1994	1.755274886
1995	1.754881266
1996	1.753968454
1997	1.753480384
1998	1.75323084
1999	1.752953856
2000	1.752896967
2001	1.752889483
2002	1.752817696
2003	1.752457671
2004	1.752416523
2005	1.75178412
2006	1.75152751
2007	1.750855663
2008	1.75018337
2009	1.749541055
2010	1.748753057
2011	1.748304364
2012	1.747676864
2013	1.747239463
2014	1.746797324
2015	1.746321171
2016	1.746255235
2017	1.745503422
2018	1.745034287
2019	1.74446842
2020	1.744467826
2021	1.744120984
2022	1.74390106
2023	1.743605681
2024	1.742720882
2025	1.742718163
2026	1.742465902
2027	1.742302088
2028	1.741925754
2029	1.741645297
2030	1.741501293
2031	1.740981857
2032	1.740602057
2033	1.740025626
2034	1.739750818
2035	1.739491279
2036	1.738716332
2037	1.738020798
2038	1.737315789
2039	1.736684285
2040	1.736400377
2041	1.736398815
2042	1.735795321
2043	1.735795225
2044	1.735793941
2045	1.735779781
2046	1.735436276
2047	1.735065911
2048	1.734873545
2049	1.734618502
2050	1.734264997
2051	1.733994905
2052	1.733623806
2053	1.733340451
2054	1.733327226
2055	1.733290264
2056	1.733210663
2057	1.732928459
2058	1.732286899
2059	1.73214408
2060	1.731862408
2061	1.731861787
2062	1.731258698
2063	1.730672272
2064	1.730198086
2065	1.729934987
2066	1.729386131
2067	1.729105118
2068	1.728867556
2069	1.728474149
2070	1.727832573
2071	1.727396788
2072	1.727066652
2073	1.726678421
2074	1.726396561
2075	1.725992126
2076	1.725983186
2077	1.725531216
2078	1.725520066
2079	1.72519329
2080	1.724521443
2081	1.724520576
2082	1.723703286
2083	1.723125285
2084	1.723118687
2085	1.722751209
2086	1.722346141
2087	1.722342608
2088	1.722216249
2089	1.721958922
2090	1.721494702
2091	1.721022279
2092	1.720694249
2093	1.720160571
2094	1.720112852
2095	1.71983605
2096	1.719369829
2097	1.719078146
2098	1.71879216
2099	1.718376722
2100	1.718057508
2101	1.717982901
2102	1.717423813
2103	1.717009661
2104	1.716052327
2105	1.715735878
2106	1.715528041
2107	1.715004363
2108	1.714335914
2109	1.714001849
2110	1.713824775
2111	1.713397469
2112	1.712908886
2113	1.712847998
2114	1.711991957
2115	1.710866095
2116	1.710320727
2117	1.70990519
2118	1.709633963
2119	1.709582236
2120	1.709149862
2121	1.709091388
2122	1.708993393
2123	1.708993152
2124	1.70888172
2125	1.708398654
2126	1.707927566
2127	1.707658335
2128	1.707038716
2129	1.707029969
2130	1.706581387
2131	1.706122547
2132	1.705456974
2133	1.704442659
2134	1.704013521
2135	1.703904099
2136	1.70328691
2137	1.702966747
2138	1.70277611
2139	1.702463338
2140	1.702456819
2141	1.702015108
2142	1.702007595
2143	1.702005155
2144	1.701546941
2145	1.701122926
2146	1.700633102
2147	1.700060121
2148	1.699503065
2149	1.699051207
2150	1.699049703
2151	1.698717585
2152	1.698493497
2153	1.698492592
2154	1.697808156
2155	1.697461897
2156	1.697207243
2157	1.697206792
2158	1.696585485
2159	1.69634473
2160	1.695755082
2161	1.695590275
2162	1.695577537
2163	1.694854039
2164	1.694443767
2165	1.69402185
2166	1.693994139
2167	1.693139836
2168	1.692426432
2169	1.691569337
2170	1.69101706
2171	1.691017018
2172	1.690955144
2173	1.690952953
2174	1.690939209
2175	1.690648936
2176	1.690640409
2177	1.690638416
2178	1.690392156
2179	1.689561263
2180	1.689157183
2181	1.689065601
2182	1.689063867
2183	1.689063102
2184	1.688904686
2185	1.688903355
2186	1.688190179
2187	1.688070992
2188	1.687737893
2189	1.687212793
2190	1.687095502
2191	1.687094584
2192	1.686459361
2193	1.686401203
2194	1.686265365
2195	1.68609981
2196	1.685916107
2197	1.685586253
2198	1.68523266
2199	1.685083007
2200	1.684746032
2201	1.684299048
2202	1.683795052
2203	1.68347607
2204	1.683026862
2205	1.682776295
2206	1.682547167
2207	1.682074093
2208	1.681725012
2209	1.681168098
2210	1.681103066
2211	1.680764844
2212	1.680552176
2213	1.679880077
2214	1.679707522
2215	1.67955487
2216	1.67871164
2217	1.678123508
2218	1.678005348
2219	1.677904876
2220	1.677014361
2221	1.6770137
2222	1.676910429
2223	1.676699166
2224	1.676366822
2225	1.676365532
2226	1.675760544
2227	1.675051873
2228	1.674823185
2229	1.67431688
2230	1.673912775
2231	1.673758166
2232	1.673722985
2233	1.673720085
2234	1.673665591
2235	1.673092153
2236	1.672796068
2237	1.672795274
2238	1.672491959
2239	1.672084118
2240	1.67194321
2241	1.671744563
2242	1.671110548
2243	1.670948283
2244	1.67062375
2245	1.670237671
2246	1.669743074
2247	1.669156407
2248	1.668968185
2249	1.668959989
2250	1.6683361
2251	1.66833558
2252	1.668030439
2253	1.667039163
2254	1.666704922
2255	1.666704129
2256	1.666136808
2257	1.665798713
2258	1.665384516
2259	1.665146752
2260	1.664918412
2261	1.6642867
2262	1.664113825
2263	1.664106604
2264	1.663860251
2265	1.663531277
2266	1.663155218
2267	1.663153327
2268	1.662576699
2269	1.66199221
2270	1.661864392
2271	1.661863273
2272	1.661171932
2273	1.660849411
2274	1.660849111
2275	1.660394368
2276	1.660045052
2277	1.659789155
2278	1.659230934
2279	1.65895043
2280	1.65864709
2281	1.658144801
2282	1.657545036
2283	1.657284582
2284	1.657284153
2285	1.657281938
2286	1.656753976
2287	1.656292123
2288	1.65596351
2289	1.655963311
2290	1.655513733
2291	1.655513118
2292	1.655511046
2293	1.655092335
2294	1.654876385
2295	1.654607139
2296	1.654037866
2297	1.653874393
2298	1.65365098
2299	1.653399162
2300	1.652805982
2301	1.652804277
2302	1.652798577
2303	1.65267064
2304	1.652093084
2305	1.652089425
2306	1.65173113
2307	1.651729806
2308	1.650948684
2309	1.650779382
2310	1.650442812
2311	1.650291039
2312	1.649943978
2313	1.649043209
2314	1.648596799
2315	1.647985682
2316	1.647984233
2317	1.647973022
2318	1.647664058
2319	1.647308882
2320	1.647303338
2321	1.647222263
2322	1.646884245
2323	1.646883179
2324	1.646798669
2325	1.646682811
2326	1.646624566
2327	1.646477709
2328	1.645706391
2329	1.645538789
2330	1.645137486
2331	1.645094213
2332	1.644512587
2333	1.644157578
2334	1.643607251
2335	1.643607133
2336	1.643233603
2337	1.642714077
2338	1.642182741
2339	1.642182624
2340	1.641971197
2341	1.641722956
2342	1.64172274
2343	1.641279948
2344	1.640769769
2345	1.640547892
2346	1.640229955
2347	1.639922498
2348	1.63967515
2349	1.639303576
2350	1.639212974
2351	1.638817833
2352	1.638341704
2353	1.638297816
2354	1.638294833
2355	1.637644248
2356	1.637556769
2357	1.637007208
2358	1.636722667
2359	1.636201962
2360	1.63575211
2361	1.635276287
2362	1.634846119
2363	1.634506731
2364	1.634094962
2365	1.633802058
2366	1.633472549
2367	1.633189916
2368	1.632624756
2369	1.632558932
2370	1.632558635
2371	1.632558021
2372	1.63249593
2373	1.632481448
2374	1.632106819
2375	1.632106676
2376	1.631701859
2377	1.631698886
2378	1.63160867
2379	1.631143465
2380	1.631138399
2381	1.630760673
2382	1.630760021
2383	1.630328629
2384	1.630203752
2385	1.629824107
2386	1.629507079
2387	1.629245732
2388	1.629158124
2389	1.629155954
2390	1.629152763
2391	1.628776309
2392	1.628449028
2393	1.628311277
2394	1.627593211
2395	1.62759295
2396	1.626984733
2397	1.626643264
2398	1.626431222
2399	1.626360742
2400	1.62586348
2401	1.625433811
2402	1.62533866
2403	1.625338344
2404	1.62523321
2405	1.624749693
2406	1.624742332
2407	1.624738459
2408	1.623961765
2409	1.623359508
2410	1.623209367
2411	1.623203962
2412	1.622799525
2413	1.622798675
2414	1.62263101
2415	1.621998688
2416	1.621449028
2417	1.621371413
2418	1.620895505
2419	1.620630689
2420	1.619893909
2421	1.619114412
2422	1.619113292
2423	1.618723247
2424	1.618723014
2425	1.618168157
2426	1.617653673
2427	1.61682046
2428	1.61655195
2429	1.616551886
2430	1.616213941
2431	1.615987334
2432	1.615770919
2433	1.615405207
2434	1.615306295
2435	1.614789076
2436	1.614492155
2437	1.614160025
2438	1.614158507
2439	1.61415778
2440	1.613928443
2441	1.613513345
2442	1.613416904
2443	1.613167995
2444	1.61278665
2445	1.612481296
2446	1.612348379
2447	1.612017115
2448	1.611453679
2449	1.611450746
2450	1.611386701
2451	1.611157378
2452	1.611157352
2453	1.611157286
2454	1.610730421
2455	1.610718171
2456	1.610274519
2457	1.609876419
2458	1.609534293
2459	1.609446628
2460	1.609445247
2461	1.609206034
2462	1.608853344
2463	1.608838048
2464	1.608549875
2465	1.608546375
2466	1.60800626
2467	1.608004048
2468	1.607691253
2469	1.607689907
2470	1.606793088
2471	1.606791643
2472	1.606243181
2473	1.605860904
2474	1.605850788
2475	1.605675036
2476	1.605673216
2477	1.605499698
2478	1.604927207
2479	1.604525483
2480	1.604402919
2481	1.604323054
2482	1.604323016
2483	1.60423817
2484	1.603951173
2485	1.603548543
2486	1.603347681
2487	1.603296533
2488	1.602820122
2489	1.602749491
2490	1.602433711
2491	1.602433202
2492	1.602212105
2493	1.601873145
2494	1.601279398
2495	1.600789096
2496	1.600711356
2497	1.600545183
2498	1.600122255
2499	1.600122015
2500	1.599598295
2501	1.599442057
2502	1.599381006
2503	1.59918708
2504	1.598703486
2505	1.598240904
2506	1.597661982
2507	1.597247915
2508	1.597208805
2509	1.596877144
2510	1.596507864
2511	1.596476045
2512	1.596416475
2513	1.596415475
2514	1.596186887
2515	1.596185363
2516	1.596184289
2517	1.595545956
2518	1.595145179
2519	1.595141793
2520	1.594726329
2521	1.594675354
2522	1.594335304
2523	1.593855389
2524	1.593656366
2525	1.593649859
2526	1.59351769
2527	1.593254689
2528	1.592575126
2529	1.592248326
2530	1.592216132
2531	1.592156711
2532	1.592142183
2533	1.591965902
2534	1.591962319
2535	1.591961181
2536	1.591568779
2537	1.591147368
2538	1.591018403
2539	1.590512221
2540	1.590510253
2541	1.590508471
2542	1.590506628
2543	1.590453859
2544	1.590423998
2545	1.590423716
2546	1.590140879
2547	1.59013927
2548	1.590117792
2549	1.590117669
2550	1.590115845
2551	1.589668558
2552	1.589455523
2553	1.589436927
2554	1.589248681
2555	1.588765297
2556	1.588535213
2557	1.587766705
2558	1.587763532
2559	1.587761719
2560	1.58771514
2561	1.586868625
2562	1.586458477
2563	1.58615762
2564	1.586157097
2565	1.585745608
2566	1.585744892
2567	1.585744576
2568	1.585647931
2569	1.584975596
2570	1.584781962
2571	1.584774117
2572	1.584394161
2573	1.58439397
2574	1.58439151
2575	1.58439125
2576	1.583878541
2577	1.583876192
2578	1.583659589
2579	1.583593934
2580	1.583512398
2581	1.58351037
2582	1.583258549
2583	1.583132515
2584	1.583088158
2585	1.582491362
2586	1.582490977
2587	1.582030397
2588	1.581638638
2589	1.581633952
2590	1.581147616
2591	1.580548239
2592	1.579945125
2593	1.579722457
2594	1.579721182
2595	1.579720403
2596	1.579593923
2597	1.579273454
2598	1.578995475
2599	1.578582205
2600	1.578577135
2601	1.57823168
2602	1.578158614
2603	1.578157079
2604	1.578152364
2605	1.578151363
2606	1.578150457
2607	1.577559139
2608	1.577235349
2609	1.577054518
2610	1.577045655
2611	1.576774274
2612	1.576760142
2613	1.576352862
2614	1.576276762
2615	1.575720367
2616	1.575718769
2617	1.575465126
2618	1.575092015
2619	1.575091997
2620	1.574921539
2621	1.574590289
2622	1.57458932
2623	1.574580915
2624	1.574329969
2625	1.574324967
2626	1.573893636
2627	1.573893634
2628	1.573459982
2629	1.572861777
2630	1.572861007
2631	1.572469247
2632	1.572272348
2633	1.571962451
2634	1.57145843
2635	1.571454515
2636	1.571137282
2637	1.570940683
2638	1.570588164
2639	1.570075141
2640	1.569870175
2641	1.569869563
2642	1.56926614
2643	1.568915813
2644	1.568913466
2645	1.568912019
2646	1.568908674
2647	1.568658179
2648	1.568239188
2649	1.568235186
2650	1.567614629
2651	1.567437081
2652	1.567143759
2653	1.566915952
2654	1.566743134
2655	1.566742845
2656	1.566742127
2657	1.56647192
2658	1.566283954
2659	1.566035111
2660	1.565991343
2661	1.565990633
2662	1.565985329
2663	1.565962894
2664	1.565847709
2665	1.565806714
2666	1.565537388
2667	1.565531836
2668	1.565529912
2669	1.565524577
2670	1.565238191
2671	1.564801604
2672	1.564800688
2673	1.564405073
2674	1.56398474
2675	1.563063209
2676	1.562586208
2677	1.561837798
2678	1.561836328
2679	1.561577731
2680	1.561551261
2681	1.56104657
2682	1.561046374
2683	1.560930926
2684	1.560121913
2685	1.559804486
2686	1.559795752
2687	1.559791222
2688	1.559499828
2689	1.559173416
2690	1.55917177
2691	1.559170297
2692	1.559129106
2693	1.558633165
2694	1.558489019
2695	1.558488386
2696	1.557745104
2697	1.557421031
2698	1.557072532
2699	1.557037188
2700	1.556686923
2701	1.556412123
2702	1.556396121
2703	1.556395597
2704	1.556394762
2705	1.556394664
2706	1.555845617
2707	1.555368423
2708	1.555367996
2709	1.555359087
2710	1.555052323
2711	1.554417106
2712	1.554394523
2713	1.554204847
2714	1.554009059
2715	1.553229757
2716	1.553227282
2717	1.552924468
2718	1.552680829
2719	1.552203335
2720	1.552072932
2721	1.551584654
2722	1.551225424
2723	1.550819431
2724	1.550702094
2725	1.550429878
2726	1.550169828
2727	1.550169468
2728	1.54990085
2729	1.549869153
2730	1.549825356
2731	1.549781933
2732	1.549496107
2733	1.549495428
2734	1.549153055
2735	1.548853812
2736	1.548432717
2737	1.547937792
2738	1.547937156
2739	1.547768954
2740	1.547668259
2741	1.547548795
2742	1.547103253
2743	1.547005656
2744	1.547004847
2745	1.547004427
2746	1.54688531
2747	1.54688476
2748	1.546594481
2749	1.546594174
2750	1.546593368
2751	1.546301307
2752	1.546300862
2753	1.546148348
2754	1.546146837
2755	1.54594307
2756	1.545931694
2757	1.545930487
2758	1.545768387
2759	1.545726253
2760	1.545724456
2761	1.545374548
2762	1.544689668
2763	1.544436386
2764	1.544435477
2765	1.544403067
2766	1.544120368
2767	1.543756906
2768	1.543753733
2769	1.543751778
2770	1.543323339
2771	1.54318534
2772	1.54318441
2773	1.54290053
2774	1.542694716
2775	1.542404219
2776	1.542234579
2777	1.542234532
2778	1.542233131
2779	1.542232989
2780	1.541965539
2781	1.541903781
2782	1.541458475
2783	1.541246507
2784	1.540758684
2785	1.540756078
2786	1.540755195
2787	1.540321813
2788	1.540319823
2789	1.54015858
2790	1.53982048
2791	1.539818452
2792	1.539629015
2793	1.539614527
2794	1.539298731
2795	1.538807673
2796	1.538401739
2797	1.53839863
2798	1.538198624
2799	1.538195674
2800	1.538194112
2801	1.538183345
2802	1.538181915
2803	1.537695239
2804	1.537445869
2805	1.537289917
2806	1.537070361
2807	1.537069059
2808	1.537055898
2809	1.536954942
2810	1.536523511
2811	1.536231706
2812	1.535844737
2813	1.535378715
2814	1.535376031
2815	1.535072201
2816	1.534817792
2817	1.534590962
2818	1.53433838
2819	1.534119042
2820	1.533845615
2821	1.533844271
2822	1.533432913
2823	1.533034251
2824	1.5328888
2825	1.532855614
2826	1.532478926
2827	1.532158309
2828	1.531697127
2829	1.531695192
2830	1.531368302
2831	1.531126116
2832	1.531028976
2833	1.53102749
2834	1.53102517
2835	1.530741566
2836	1.530594103
2837	1.53059097
2838	1.530590732
2839	1.530590538
2840	1.530589152
2841	1.530586691
2842	1.530569483
2843	1.530421143
2844	1.530232924
2845	1.529934043
2846	1.529863205
2847	1.529627537
2848	1.529606572
2849	1.529448896
2850	1.529385545
2851	1.529298525
2852	1.529295872
2853	1.529295518
2854	1.529287658
2855	1.52881609
2856	1.528518367
2857	1.528272402
2858	1.52826836
2859	1.528266414
2860	1.528266122
2861	1.528120729
2862	1.52811817
2863	1.528088901
2864	1.528087929
2865	1.528086986
2866	1.527990294
2867	1.527574182
2868	1.52731422
2869	1.527312416
2870	1.527216324
2871	1.526909124
2872	1.5269089
2873	1.526764998
2874	1.526762429
2875	1.526757894
2876	1.526731944
2877	1.526731639
2878	1.526641639
2879	1.5266208
2880	1.526620531
2881	1.526619537
2882	1.526381001
2883	1.526016787
2884	1.52601595
2885	1.525818068
2886	1.525479415
2887	1.525444769
2888	1.525434298
2889	1.5254341
2890	1.525313882
2891	1.525099298
2892	1.52458136
2893	1.524295888
2894	1.523955034
2895	1.523952395
2896	1.523475013
2897	1.523110089
2898	1.522797751
2899	1.522552832
2900	1.52254627
2901	1.522544031
2902	1.522531413
2903	1.522531108
2904	1.522529876
2905	1.5225286
2906	1.522527019
2907	1.522499131
2908	1.522498868
2909	1.522415906
2910	1.522415195
2911	1.522411913
2912	1.522263184
2913	1.522109679
2914	1.521756094
2915	1.521755744
2916	1.521321795
2917	1.521321466
2918	1.521310541
2919	1.521283105
2920	1.520844828
2921	1.520844221
2922	1.520842239
2923	1.520828824
2924	1.520749662
2925	1.520749499
2926	1.520380709
2927	1.520179303
2928	1.520061431
2929	1.520061428
2930	1.519984451
2931	1.519977336
2932	1.519747632
2933	1.519676087
2934	1.519674957
2935	1.519605862
2936	1.519604045
2937	1.519602988
2938	1.519026239
2939	1.519024619
2940	1.518640462
2941	1.518561383
2942	1.518504029
2943	1.518494702
2944	1.518494102
2945	1.51846366
2946	1.518149602
2947	1.5181485
2948	1.518091217
2949	1.518089891
2950	1.518049843
2951	1.517513582
2952	1.51751252
2953	1.517510975
2954	1.517509366
2955	1.517507862
2956	1.5175035
2957	1.517502646
2958	1.517417337
2959	1.517368799
2960	1.517354699
2961	1.51697362
2962	1.516854443
2963	1.516848223
2964	1.516750643
2965	1.51643566
2966	1.515931862
2967	1.515718476
2968	1.515718248
2969	1.515464918
2970	1.515463118
2971	1.51546298
2972	1.51544833
2973	1.515447615
2974	1.515447357
2975	1.515359193
2976	1.515351597
2977	1.515351144
2978	1.515176799
2979	1.515176132
2980	1.51517455
2981	1.515152668
2982	1.515105633
2983	1.51491756
2984	1.51440653
2985	1.514402625
2986	1.514089606
2987	1.513928703
2988	1.513927665
2989	1.51338058
2990	1.513377922
2991	1.513046385
2992	1.513045947
2993	1.513045502
2994	1.512877221
2995	1.512876509
2996	1.512714309
2997	1.512402
2998	1.51240164
2999	1.512396982
3000	1.512396542
3001	1.512291741
3002	1.512289935
3003	1.512275432
3004	1.512198793
3005	1.511528825
3006	1.511255114
3007	1.511172251
3008	1.510757951
3009	1.510757758
3010	1.510737472
3011	1.510315626
3012	1.510250576
3013	1.509888486
3014	1.509723045
3015	1.509441972
3016	1.508794065
3017	1.508746278
3018	1.508578088
3019	1.508572388
3020	1.508332799
3021	1.507948284
3022	1.507945637
3023	1.507918081
3024	1.507410618
3025	1.507409737
3026	1.507290834
3027	1.507279115
3028	1.507115396
3029	1.506705887
3030	1.506378023
3031	1.505928665
3032	1.505897583
3033	1.505273931
3034	1.504724162
3035	1.504656445
3036	1.50464389
3037	1.503974636
3038	1.503973246
3039	1.503972841
3040	1.503969228
3041	1.503966335
3042	1.503721295
3043	1.503718494
3044	1.503701219
3045	1.503450853
3046	1.503320632
3047	1.503315119
3048	1.502874266
3049	1.502873045
3050	1.502725244
3051	1.502696963
3052	1.502335849
3053	1.502156227
3054	1.501882496
3055	1.501724196
3056	1.501724054
3057	1.501392331
3058	1.501391105
3059	1.501196946
3060	1.501004446
3061	1.500621679
3062	1.500141539
3063	1.499490553
3064	1.4994898
3065	1.499131956
3066	1.499131898
3067	1.499130204
3068	1.499061841
3069	1.49875204
3070	1.498485987
3071	1.498164641
3072	1.497870596
3073	1.497862561
3074	1.497854424
3075	1.497854
3076	1.497505619
3077	1.497019602
3078	1.496803302
3079	1.496424917
3080	1.49642408
3081	1.496423898
3082	1.496420742
3083	1.496420094
3084	1.496367462
3085	1.496015103
3086	1.496013337
3087	1.49531372
3088	1.495098487
3089	1.495043102
3090	1.494924503
3091	1.494923816
3092	1.494667026
3093	1.494666294
3094	1.494614803
3095	1.494338357
3096	1.494004972
3097	1.493705203
3098	1.493353507
3099	1.493352297
3100	1.493338835
3101	1.493165748
3102	1.493165102
3103	1.492988278
3104	1.492987553
3105	1.492986103
3106	1.492979624
3107	1.492977378
3108	1.492918732
3109	1.492762072
3110	1.492761767
3111	1.49275358
3112	1.492751678
3113	1.492682371
3114	1.49267298
3115	1.49230853
3116	1.492124096
3117	1.492077095
3118	1.49172063
3119	1.491720582
3120	1.491708002
3121	1.491418758
3122	1.490796813
3123	1.490544464
3124	1.490543906
3125	1.490542798
3126	1.49023205
3127	1.489990712
3128	1.489928973
3129	1.489833827
3130	1.489833694
3131	1.489832849
3132	1.489469361
3133	1.489359147
3134	1.489156937
3135	1.489060956
3136	1.489058657
3137	1.48893574
3138	1.488446953
3139	1.488389802
3140	1.4881255
3141	1.487601338
3142	1.487249356
3143	1.487244709
3144	1.487188792
3145	1.487188446
3146	1.486838106
3147	1.486796993
3148	1.486487514
3149	1.486484929
3150	1.486251961
3151	1.48625159
3152	1.48625124
3153	1.486035605
3154	1.486035098
3155	1.486017784
3156	1.486017494
3157	1.486017108
3158	1.485884668
3159	1.48549271
3160	1.484957758
3161	1.484662802
3162	1.484661423
3163	1.484226924
3164	1.483988604
3165	1.483446133
3166	1.482962648
3167	1.482962487
3168	1.48296221
3169	1.48296058
3170	1.482910937
3171	1.482748994
3172	1.482746997
3173	1.482268325
3174	1.481911019
3175	1.481910663
3176	1.481719776
3177	1.481718563
3178	1.481716678
3179	1.481716346
3180	1.481628147
3181	1.481526996
3182	1.48152631
3183	1.481189192
3184	1.481189033
3185	1.481137092
3186	1.480690429
3187	1.480526595
3188	1.480522762
3189	1.480522541
3190	1.480522332
3191	1.480486742
3192	1.480290064
3193	1.479972741
3194	1.479972501
3195	1.479806357
3196	1.479805574
3197	1.479583592
3198	1.479231876
3199	1.478772581
3200	1.478772553
3201	1.47876788
3202	1.47846423
3203	1.478463165
3204	1.478462994
3205	1.478461852
3206	1.478415297
3207	1.478409838
3208	1.478409645
3209	1.478396452
3210	1.478385434
3211	1.478385279
3212	1.47838306
3213	1.477882426
3214	1.477875304
3215	1.477815467
3216	1.477642195
3217	1.477629719
3218	1.477411972
